Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
ABSA (SOUTH AFRICA),OK,20964123.854250077,9.57404745915889,86,86,20964123.854250077,20964123.854250077,4192824.770850016,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,20964123.854250077,19.0,True,2022-01-31
SANLAM (SOUTH AFRICA),OK,18061070.868442375,3.725437280732034,86,86,18061070.868442375,18061070.868442375,3612214.173688475,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,18061070.868442375,20.0,True,2022-01-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,17456082.937442884,31.9448715615331,86,86,17456082.937442884,17456082.937442884,3491216.587488577,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,17456082.937442884,21.0,True,2022-01-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,16273657.31715726,13.1482329904542,86,86,16273657.31715726,16273657.31715726,3254731.463431452,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,16273657.31715726,22.0,True,2022-01-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,15704440.225363132,14.0858683168379,86,86,15704440.225363132,15704440.225363132,3140888.0450726263,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,15704440.225363132,23.0,True,2022-01-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,15238697.189651186,1.373817757331944,86,86,15238697.189651186,15238697.189651186,3047739.4379302375,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,15238697.189651186,24.0,True,2022-01-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,14899357.910409544,13.10932175200989,86,86,14899357.910409544,14899357.910409544,2979871.582081909,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,14899357.910409544,25.0,True,2022-01-31
BID CORPORATION (SOUTH AFRICA),OK,14076737.274436526,20.48676704092584,86,86,14076737.274436526,14076737.274436526,2815347.4548873054,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,14076737.274436526,26.0,True,2022-01-31
BID CORP (SOUTH AFRICA),OK,14076737.274436526,20.48676704092584,86,86,14076737.274436526,14076737.274436526,2815347.4548873054,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,14076737.274436526,27.0,True,2022-01-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,14057916.421279546,52.49541877762208,87,87,14057916.421279546,14057916.421279546,2811583.2842559093,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,14057916.421279546,28.0,True,2022-01-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,13032513.316635123,3.254736815679974,86,86,13032513.316635123,13032513.316635123,2606502.663327025,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,13032513.316635123,29.0,True,2022-01-31
GLENCORE (SOUTH AFRICA),OK,13026295.429868817,4.918506059483987,86,86,13026295.429868817,13026295.429868817,2605259.085973764,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,13026295.429868817,30.0,True,2022-01-31
CLICKS (SOUTH AFRICA),OK,12622258.194532167,19.80268236505017,86,86,12622258.194532167,12622258.194532167,2524451.6389064337,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,12622258.194532167,31.0,True,2022-01-31
MR PRICE (SOUTH AFRICA),OK,11988302.050446551,12.52063237038478,86,86,11988302.050446551,11988302.050446551,2397660.4100893103,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,11988302.050446551,32.0,True,2022-01-31
VODACOM (SOUTH AFRICA),OK,11733611.074719373,8.448759547374433,86,86,11733611.074719373,11733611.074719373,2346722.2149438746,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,11733611.074719373,33.0,True,2022-01-31
OLD MUTUAL (SOUTH AFRICA),OK,11426269.32853867,0.8221568122909305,86,86,11426269.32853867,11426269.32853867,2285253.865707734,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,11426269.32853867,34.0,True,2022-01-31
SPAR (SOUTH AFRICA),OK,11000256.271699337,10.48846156260002,86,86,11000256.271699337,11000256.271699337,2200051.2543398677,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,11000256.271699337,35.0,True,2022-01-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,10286812.086555641,9.010462102336557,86,86,10286812.086555641,10286812.086555641,2057362.4173111282,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,10286812.086555641,36.0,True,2022-01-31
BIDVEST (SOUTH AFRICA),OK,9744816.292093609,11.88989374721502,86,86,9744816.292093609,9744816.292093609,1948963.2584187218,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,9744816.292093609,37.0,True,2022-01-31
FOSCHINI (SOUTH AFRICA),OK,9668892.913634486,7.775971682660023,86,86,9668892.913634486,9668892.913634486,1933778.5827268974,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,9668892.913634486,38.0,True,2022-01-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,9297425.50599996,0.9646221530466872,86,86,9297425.50599996,9297425.50599996,1859485.101199992,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,9297425.50599996,39.0,True,2022-01-31
KUMBA IRON ORE (SOUTH AFRICA),OK,9248537.553696454,28.87527692877361,86,86,9248537.553696454,9248537.553696454,1849707.5107392909,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,9248537.553696454,40.0,True,2022-01-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,8589293.106066728,4.179820129662287,86,86,8589293.106066728,8589293.106066728,1717858.6212133458,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,8589293.106066728,41.0,True,2022-01-31
MONDI (SOUTH AFRICA),OK,8568602.648162946,24.71993322329402,86,86,8568602.648162946,8568602.648162946,1713720.5296325893,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,8568602.648162946,42.0,True,2022-01-31
EXXARO RESOURCES (SOUTH AFRICA),OK,8560081.84707703,9.594130679001111,86,86,8560081.84707703,8560081.84707703,1712016.3694154061,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,8560081.84707703,43.0,True,2022-01-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,8210674.001487615,3.380024749001748,87,87,8210674.001487615,8210674.001487615,1642134.800297523,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,8210674.001487615,44.0,True,2022-01-31
REMGRO (SOUTH AFRICA),OK,8147173.869005698,8.0678059709923,86,86,8147173.869005698,8147173.869005698,1629434.7738011396,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,8147173.869005698,45.0,True,2022-01-31
INVESTEC (SOUTH AFRICA),OK,7315300.003378336,5.092351431243214,86,86,7315300.003378336,7315300.003378336,1463060.0006756673,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,7315300.003378336,46.0,True,2022-01-31
HULAMIN LIMITED (SOUTH AFRICA),OK,7084876.352495626,28.86962852319298,86,86,7084876.352495626,7084876.352495626,1416975.2704991251,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,7084876.352495626,47.0,True,2022-01-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,6034692.632547462,0.428004643627132,87,87,6034692.632547462,6034692.632547462,1206938.5265094924,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,6034692.632547462,48.0,True,2022-01-31
REINET INVEST (SOUTH AFRICA),OK,5550336.525263601,17.95126053584541,86,86,5550336.525263601,5550336.525263601,1110067.3050527202,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,5550336.525263601,49.0,True,2022-01-31
AVI (SOUTH AFRICA),OK,5479620.187111663,4.637968582312959,86,86,5479620.187111663,5479620.187111663,1095924.0374223327,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,5479620.187111663,50.0,True,2022-01-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5220178.818170092,14.51138153724496,86,86,5220178.818170092,5220178.818170092,1044035.7636340185,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,5220178.818170092,51.0,True,2022-01-31
TRUWORTHS INT (SOUTH AFRICA),OK,4486749.331659941,3.279213239862681,86,86,4486749.331659941,4486749.331659941,897349.8663319882,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,4486749.331659941,52.0,True,2022-01-31
QUILTER (SOUTH AFRICA),OK,4274631.444964093,1.935520312294069,86,86,4274631.444964093,4274631.444964093,854926.2889928187,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,4274631.444964093,53.0,True,2022-01-31
TIGER BRANDS (SOUTH AFRICA),OK,3620936.998823246,11.35957122325637,86,86,3620936.998823246,3620936.998823246,724187.3997646492,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,3620936.998823246,54.0,True,2022-01-31
SAFARICOM KENYA (KENYA),OK,3364507.392556312,0.3383860900579581,86,86,3364507.392556312,3364507.392556312,672901.4785112625,30,,,,,2022-01-31,2021-12-31,2022-01-31,KENYA,MID,3364507.392556312,55.0,True,2022-01-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,3019523.04904658,0.8170997741972521,87,87,3019523.04904658,3019523.04904658,603904.6098093161,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,3019523.04904658,56.0,True,2022-01-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,2835214.783235377,0.9790569673082837,86,86,2835214.783235377,2835214.783235377,567042.9566470755,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,2835214.783235377,57.0,True,2022-01-31
OUTSURANCE (SOUTH AFRICA),OK,2752864.692808891,1.531345512969367,86,86,2752864.692808891,2752864.692808891,550572.9385617783,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,2752864.692808891,58.0,True,2022-01-31
EL SEWEDY ELECTRIC (EGYPT),OK,2303559.5821843846,0.6270172350007016,87,87,2303559.5821843846,2303559.5821843846,460711.9164368769,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,2303559.5821843846,59.0,True,2022-01-31
COSUMAR MOROCCO (MOROCCO),OK,2207269.402783743,28.13409507383853,85,85,2207269.402783743,2207269.402783743,441453.88055674866,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,2207269.402783743,60.0,True,2022-01-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,1928778.0849276402,0.02770689026613198,86,86,1928778.0849276402,1928778.0849276402,385755.61698552803,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,1928778.0849276402,61.0,True,2022-01-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1926808.1699722966,1.371400870042226,87,87,1926808.1699722966,1926808.1699722966,385361.63399445935,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1926808.1699722966,62.0,True,2022-01-31
CORONATION (NAMIBIA),OK,1753036.7747615916,3.296110414052698,86,86,1753036.7747615916,1753036.7747615916,350607.35495231836,30,,,,,2022-01-31,2021-12-31,2022-01-31,NAMIBIA,LOW,1753036.7747615916,63.0,True,2022-01-31
EFG HOLDING EGYPT (EGYPT),OK,1727592.5907967011,0.9446719481546685,87,87,1727592.5907967011,1727592.5907967011,345518.51815934025,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1727592.5907967011,64.0,True,2022-01-31
EASTERN TOBACCO EGYPT (EGYPT),OK,1686473.8695636946,0.683786852411752,87,87,1686473.8695636946,1686473.8695636946,337294.77391273895,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1686473.8695636946,65.0,True,2022-01-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1589022.6963807617,15.03179907297618,87,87,1589022.6963807617,1589022.6963807617,317804.5392761524,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,1589022.6963807617,66.0,True,2022-01-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1463072.5201157157,0.5785398088968834,87,87,1463072.5201157157,1463072.5201157157,292614.50402314315,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1463072.5201157157,67.0,True,2022-01-31
TELECOM EGYPT (EGYPT),OK,1301819.1459651066,1.069692678632937,87,87,1301819.1459651066,1301819.1459651066,260363.82919302132,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1301819.1459651066,68.0,True,2022-01-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1191004.3446346037,30.28457475476986,87,87,1191004.3446346037,1191004.3446346037,238200.86892692075,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,1191004.3446346037,69.0,True,2022-01-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,1063898.6790851436,0.0631911532385466,86,86,1063898.6790851436,1063898.6790851436,212779.73581702873,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,1063898.6790851436,70.0,True,2022-01-31
NESTLE NIGERIA (NIGERIA),OK,951366.7226843755,3.7829626929153,86,86,951366.7226843755,951366.7226843755,190273.3445368751,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,951366.7226843755,71.0,True,2022-01-31
SANTAM (SOUTH AFRICA),OK,855832.9388959993,15.43897525370755,86,86,855832.9388959993,855832.9388959993,171166.58777919988,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,855832.9388959993,72.0,True,2022-01-31
ZENITH BANK NIGERIA (NIGERIA),OK,855123.5563115671,0.06112528861344027,86,86,855123.5563115671,855123.5563115671,171024.71126231342,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,855123.5563115671,73.0,True,2022-01-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,851678.7873877508,7.109459824146306,86,86,851678.7873877508,851678.7873877508,170335.75747755019,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,851678.7873877508,74.0,True,2022-01-31
KCB GROUP KENYA (KENYA),OK,799612.0551193017,0.4052608114132858,86,86,799612.0551193017,799612.0551193017,159922.41102386033,30,,,,,2022-01-31,2021-12-31,2022-01-31,KENYA,MID,799612.0551193017,75.0,True,2022-01-31
MARSA MAROC MOROCCO (MOROCCO),OK,770036.4000689967,30.17139161366821,87,87,770036.4000689967,770036.4000689967,154007.28001379935,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,770036.4000689967,76.0,True,2022-01-31
GB AUTO EGYPT (EGYPT),OK,757923.3584796191,0.3253090435914118,87,87,757923.3584796191,757923.3584796191,151584.67169592384,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,757923.3584796191,77.0,True,2022-01-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,648032.5080783695,0.4703522068658047,86,86,648032.5080783695,648032.5080783695,129606.50161567391,30,,,,,2022-01-31,2021-12-31,2022-01-31,KENYA,MID,648032.5080783695,78.0,True,2022-01-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,635287.293964483,0.497531478433924,87,87,635287.293964483,635287.293964483,127057.45879289659,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,635287.293964483,79.0,True,2022-01-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,627599.0522379513,0.1269343130876293,87,87,627599.0522379513,627599.0522379513,125519.81044759027,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,627599.0522379513,80.0,True,2022-01-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,621702.0703639949,20.26517193058101,85,85,621702.0703639949,621702.0703639949,124340.41407279899,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,621702.0703639949,81.0,True,2022-01-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,579999.7038557772,0.1900825391965504,87,87,579999.7038557772,579999.7038557772,115999.94077115544,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,579999.7038557772,82.0,True,2022-01-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,568502.6470751957,237.1456289748841,83,83,568502.6470751957,568502.6470751957,113700.52941503914,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,568502.6470751957,83.0,True,2022-01-31
IBNSINA PHARMA (EGYPT),OK,543630.0652587274,0.2596093740033424,87,87,543630.0652587274,543630.0652587274,108726.01305174548,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,543630.0652587274,84.0,True,2022-01-31
MTN NIGERIA (NIGERIA),OK,543021.2005737157,0.4787945072305262,86,86,543021.2005737157,543021.2005737157,108604.24011474315,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,543021.2005737157,85.0,True,2022-01-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,539542.8006639656,0.4879635653871178,86,86,539542.8006639656,539542.8006639656,107908.56013279314,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,539542.8006639656,86.0,True,2022-01-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,527791.846420586,7.49800368608484,87,87,527791.846420586,527791.846420586,105558.3692841172,30,,,,,2022-01-31,2021-12-31,2022-01-31,MAURITIUS,LOW,527791.846420586,87.0,True,2022-01-31
RAUBEX (SOUTH AFRICA),OK,527377.1319735793,2.497850467876262,86,86,527377.1319735793,527377.1319735793,105475.42639471586,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,527377.1319735793,88.0,True,2022-01-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,456353.07534508023,0.01467080000510289,87,87,456353.07534508023,456353.07534508023,91270.61506901606,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,456353.07534508023,89.0,True,2022-01-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,415455.9628083386,0.233457078342072,87,87,415455.9628083386,415455.9628083386,83091.19256166772,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,415455.9628083386,90.0,True,2022-01-31
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,413897.98815795965,1.005906591654228,87,87,413897.98815795965,413897.98815795965,82779.59763159194,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,413897.98815795965,91.0,True,2022-01-31
EAST AFRICAN BREWERIES KENYA (KENYA),OK,398678.40072521084,1.471243869817209,86,86,398678.40072521084,398678.40072521084,79735.68014504218,30,,,,,2022-01-31,2021-12-31,2022-01-31,KENYA,MID,398678.40072521084,92.0,True,2022-01-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,367773.29369123944,0.7311547223808658,86,86,367773.29369123944,367773.29369123944,73554.65873824789,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,367773.29369123944,93.0,True,2022-01-31
SEPLAT ENERGY NIGERIA (NIGERIA),OK,357641.01827381365,1.579778830963665,86,86,357641.01827381365,357641.01827381365,71528.20365476274,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,357641.01827381365,94.0,True,2022-01-31
SONATEL SENEGAL (SENEGAL),OK,342287.0750978369,24.22010398613518,87,87,342287.0750978369,342287.0750978369,68457.41501956739,30,,,,,2022-01-31,2021-12-31,2022-01-31,SENEGAL,LOW,342287.0750978369,95.0,True,2022-01-31
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,319014.3976666802,4.769764712527536,82,82,319014.3976666802,319014.3976666802,63802.87953333605,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,319014.3976666802,96.0,True,2022-01-31
MTN GHANA (GHANA),OK,316675.11796716426,0.1834710743801653,85,85,316675.11796716426,316675.11796716426,63335.02359343285,30,,,,,2022-01-31,2021-12-31,2022-01-31,GHANA,LOW,316675.11796716426,97.0,True,2022-01-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,307604.98125813826,0.6246202454733261,86,86,307604.98125813826,307604.98125813826,61520.99625162766,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,307604.98125813826,98.0,True,2022-01-31
MANAGEM MOROCCO (MOROCCO),OK,301166.79410619935,169.2357443138946,87,87,301166.79410619935,301166.79410619935,60233.358821239875,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,301166.79410619935,99.0,True,2022-01-31
TAQA MOROCCO (MOROCCO),OK,287259.62573915743,113.1831411016493,77,77,287259.62573915743,287259.62573915743,57451.92514783149,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,287259.62573915743,100.0,True,2022-01-31
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,251646.98466231336,0.5402681567096586,87,87,251646.98466231336,251646.98466231336,50329.396932462674,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,251646.98466231336,101.0,True,2022-01-31
AIRTEL AFRICA NIGERIA (NIGERIA),OK,229299.68358709672,2.321059667031231,86,86,229299.68358709672,229299.68358709672,45859.93671741935,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,229299.68358709672,102.0,True,2022-01-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,217365.59421198058,0.09886843481699771,87,87,217365.59421198058,217365.59421198058,43473.11884239612,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,217365.59421198058,103.0,True,2022-01-31
