Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
ANGLO AMERICAN (SOUTH AFRICA),OK,43034588.59529934,14.73781542683291,85,43034588.59529934,43034588.59529934,8606917.719059868,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,43034588.59529934,11.0,True,2017-04-30
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,35620226.341961585,14.43655670226093,85,35620226.341961585,35620226.341961585,7124045.268392317,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,35620226.341961585,12.0,True,2017-04-30
ABSA (SOUTH AFRICA),OK,33568759.74782028,10.40311996659309,85,33568759.74782028,33568759.74782028,6713751.9495640565,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,33568759.74782028,13.0,True,2017-04-30
SANLAM (SOUTH AFRICA),OK,33541914.579977464,5.023712939211359,85,33541914.579977464,33541914.579977464,6708382.9159954935,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,33541914.579977464,14.0,True,2017-04-30
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,23995652.10763125,20.48559327089423,85,23995652.10763125,23995652.10763125,4799130.42152625,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,23995652.10763125,15.0,True,2017-04-30
BID CORPORATION (SOUTH AFRICA),OK,23443463.042604532,19.36556702260932,81,23443463.042604532,23443463.042604532,4688692.608520906,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,23443463.042604532,16.0,True,2017-04-30
BID CORP (SOUTH AFRICA),OK,23443463.042604532,19.36556702260932,81,23443463.042604532,23443463.042604532,4688692.608520906,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,23443463.042604532,17.0,True,2017-04-30
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,22364242.879230794,10.68200799379586,85,22364242.879230794,22364242.879230794,4472848.575846159,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,22364242.879230794,18.0,True,2017-04-30
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,19553348.464095186,9.597774861301678,85,19553348.464095186,19553348.464095186,3910669.6928190375,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,19553348.464095186,19.0,True,2017-04-30
TIGER BRANDS (SOUTH AFRICA),OK,19416648.838379405,27.15206108691762,85,19416648.838379405,19416648.838379405,3883329.7676758813,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,19416648.838379405,20.0,True,2017-04-30
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,19103171.447040778,5.213118176937303,85,19103171.447040778,19103171.447040778,3820634.2894081557,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,19103171.447040778,21.0,True,2017-04-30
TRUWORTHS INT (SOUTH AFRICA),OK,18599429.605734434,6.458420330489769,85,18599429.605734434,18599429.605734434,3719885.921146887,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,18599429.605734434,22.0,True,2017-04-30
VODACOM (SOUTH AFRICA),OK,18408536.07520559,11.28079699337827,85,18408536.07520559,18408536.07520559,3681707.215041118,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,18408536.07520559,23.0,True,2017-04-30
REMGRO (SOUTH AFRICA),OK,17498284.687188953,11.01160293503549,85,17498284.687188953,17498284.687188953,3499656.937437791,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,17498284.687188953,24.0,True,2017-04-30
GLENCORE (SOUTH AFRICA),OK,16321587.67099085,3.750074568991231,85,16321587.67099085,16321587.67099085,3264317.5341981705,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,16321587.67099085,25.0,True,2017-04-30
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,16179891.558724942,1.931336872874784,85,16179891.558724942,16179891.558724942,3235978.3117449884,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,16179891.558724942,26.0,True,2017-04-30
FOSCHINI (SOUTH AFRICA),OK,15818832.448389083,10.09216727316113,85,15818832.448389083,15818832.448389083,3163766.4896778166,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,15818832.448389083,27.0,True,2017-04-30
MR PRICE (SOUTH AFRICA),OK,15612177.740710646,11.92358169778679,85,15612177.740710646,15612177.740710646,3122435.5481421296,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,15612177.740710646,28.0,True,2017-04-30
EXXARO RESOURCES (SOUTH AFRICA),OK,15600140.784333752,7.286881823062698,85,15600140.784333752,15600140.784333752,3120028.1568667507,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,15600140.784333752,29.0,True,2017-04-30
BIDVEST (SOUTH AFRICA),OK,14949338.074731318,11.47393068066575,85,14949338.074731318,14949338.074731318,2989867.614946264,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,14949338.074731318,30.0,True,2017-04-30
MONDI (SOUTH AFRICA),OK,14802512.015254553,22.89566306747002,85,14802512.015254553,14802512.015254553,2960502.4030509107,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,14802512.015254553,31.0,True,2017-04-30
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,13781726.336330993,3.37200978345165,85,13781726.336330993,13781726.336330993,2756345.267266199,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,13781726.336330993,32.0,True,2017-04-30
OLD MUTUAL (SOUTH AFRICA),OK,13607719.636202147,1.159547813637177,85,13607719.636202147,13607719.636202147,2721543.9272404294,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,13607719.636202147,33.0,True,2017-04-30
HULAMIN LIMITED (SOUTH AFRICA),OK,13237289.943356728,48.46984429994631,85,13237289.943356728,13237289.943356728,2647457.9886713456,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,13237289.943356728,34.0,True,2017-04-30
SIBANYE STILLWATER (SOUTH AFRICA),OK,12528357.38724667,1.335530632941598,85,12528357.38724667,12528357.38724667,2505671.477449334,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,12528357.38724667,35.0,True,2017-04-30
CAPITEC BANK (SOUTH AFRICA),OK,12327757.67361326,56.37564875022371,85,12327757.67361326,12327757.67361326,2465551.534722652,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,12327757.67361326,36.0,True,2017-04-30
GOLD FIELDS (SOUTH AFRICA),OK,12078695.268212663,3.487591719859214,85,12078695.268212663,12078695.268212663,2415739.053642533,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,12078695.268212663,37.0,True,2017-04-30
KUMBA IRON ORE (SOUTH AFRICA),OK,11556520.394392245,15.13079401061863,85,11556520.394392245,11556520.394392245,2311304.078878449,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,11556520.394392245,38.0,True,2017-04-30
SPAR (SOUTH AFRICA),OK,10710366.297060309,12.99439241185945,85,10710366.297060309,10710366.297060309,2142073.259412062,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,10710366.297060309,39.0,True,2017-04-30
CLICKS (SOUTH AFRICA),OK,8420698.18182783,9.552287776650958,85,8420698.18182783,8420698.18182783,1684139.6363655662,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,8420698.18182783,40.0,True,2017-04-30
LIFE HEALTHCARE (SOUTH AFRICA),OK,7459037.255202653,1.403388414961523,85,7459037.255202653,7459037.255202653,1491807.4510405306,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,7459037.255202653,41.0,True,2017-04-30
INVESTEC (SOUTH AFRICA),OK,7404629.653652008,4.972260335262185,85,7404629.653652008,7404629.653652008,1480925.9307304015,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,7404629.653652008,42.0,True,2017-04-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,7372452.058079283,7.088528306389072,85,7372452.058079283,7372452.058079283,1474490.4116158567,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,7372452.058079283,43.0,True,2017-04-30
AVI (SOUTH AFRICA),OK,7006692.895060079,6.94162739366462,85,7006692.895060079,7006692.895060079,1401338.5790120158,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,7006692.895060079,44.0,True,2017-04-30
EFG HOLDING EGYPT (EGYPT),OK,6716481.614065367,1.432140797891326,86,6716481.614065367,6716481.614065367,1343296.3228130734,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,6716481.614065367,45.0,True,2017-04-30
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,5072527.79430842,2.449591361928056,85,5072527.79430842,5072527.79430842,1014505.558861684,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,5072527.79430842,46.0,True,2017-04-30
OUTSURANCE (SOUTH AFRICA),OK,4888459.743345725,1.663634194356619,85,4888459.743345725,4888459.743345725,977691.9486691451,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,4888459.743345725,47.0,True,2017-04-30
CORONATION (NAMIBIA),OK,4755254.983407808,4.715883668903803,85,4755254.983407808,4755254.983407808,951050.9966815616,30,,,,,2017-04-30,2017-03-31,2017-04-30,NAMIBIA,LOW,4755254.983407808,48.0,True,2017-04-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,4681222.657116101,4.147607149721315,86,4681222.657116101,4681222.657116101,936244.5314232203,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,4681222.657116101,49.0,True,2017-04-30
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,4505125.683722797,3.832100459344986,85,4505125.683722797,4505125.683722797,901025.1367445594,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,4505125.683722797,50.0,True,2017-04-30
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,3155187.874680355,23.71293921135835,85,3155187.874680355,3155187.874680355,631037.5749360711,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,3155187.874680355,51.0,True,2017-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,2732510.337122907,0.5041047747178825,86,2732510.337122907,2732510.337122907,546502.0674245814,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,2732510.337122907,52.0,True,2017-04-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,2611169.9997485895,0.1779193322533703,86,2611169.9997485895,2611169.9997485895,522233.9999497179,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,2611169.9997485895,53.0,True,2017-04-30
SAFARICOM KENYA (KENYA),OK,2399344.8155974597,0.1772176823865315,86,2399344.8155974597,2399344.8155974597,479868.96311949193,30,,,,,2017-04-30,2017-03-31,2017-04-30,KENYA,MID,2399344.8155974597,54.0,True,2017-04-30
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,2091436.02927287,0.04063589687268334,86,2091436.02927287,2091436.02927287,418287.205854574,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,2091436.02927287,55.0,True,2017-04-30
TSOGO SUN GAMING (SOUTH AFRICA),OK,1947293.597281605,2.004414484280857,85,1947293.597281605,1947293.597281605,389458.71945632104,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,1947293.597281605,56.0,True,2017-04-30
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,1766645.7531783765,5.754921611158397,86,1766645.7531783765,1766645.7531783765,353329.1506356753,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,1766645.7531783765,57.0,True,2017-04-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1754210.381193945,1.615551467559924,86,1754210.381193945,1754210.381193945,350842.076238789,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,1754210.381193945,58.0,True,2017-04-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,1693580.5047236795,1.079047802092199,86,1693580.5047236795,1693580.5047236795,338716.1009447359,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,1693580.5047236795,59.0,True,2017-04-30
ZENITH BANK NIGERIA (NIGERIA),OK,1610960.32542459,0.0446031746031746,86,1610960.32542459,1610960.32542459,322192.065084918,30,,,,,2017-04-30,2017-03-31,2017-04-30,NIGERIA,MID,1610960.32542459,60.0,True,2017-04-30
MARSA MAROC MOROCCO (MOROCCO),OK,1531215.1929648865,13.5795652084995,87,1531215.1929648865,1531215.1929648865,306243.03859297733,30,,,,,2017-04-30,2017-03-31,2017-04-30,MOROCCO,MID,1531215.1929648865,61.0,True,2017-04-30
TELECOM EGYPT (EGYPT),OK,1494253.4537981576,0.6293072677850691,86,1494253.4537981576,1494253.4537981576,298850.6907596315,30,,,,,2017-04-30,2017-03-31,2017-04-30,EGYPT,MID,1494253.4537981576,62.0,True,2017-04-30
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,1272618.413790072,12.01679293682515,85,1272618.413790072,1272618.413790072,254523.68275801442,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,1272618.413790072,63.0,True,2017-04-30
MAROC TELECOM MOROCCO (MOROCCO),OK,1152141.7219016277,14.03971613800438,87,1152141.7219016277,1152141.7219016277,230428.34438032555,30,,,,,2017-04-30,2017-03-31,2017-04-30,MOROCCO,MID,1152141.7219016277,64.0,True,2017-04-30
SANTAM (SOUTH AFRICA),OK,1061442.1822758487,17.35966115850385,85,1061442.1822758487,1061442.1822758487,212288.43645516975,30,,,,,2017-04-30,2017-03-31,2017-04-30,SOUTH AFRICA,HIGH,1061442.1822758487,65.0,True,2017-04-30
